kol,blok,origin,model,hedef_ay,y_true,y_pred_q50
T1,SELECT,2023-09-01,WeightedEnsemble,2023-12-01,-9.208524556168657,26.34585289556898
T1,SELECT,2023-09-01,sifir,2023-12-01,-9.208524556168657,0.0
T1,SELECT,2023-09-01,son12_ortalama,2023-12-01,-9.208524556168657,1.9588094498999278
T1,SELECT,2023-10-01,SeasonalNaive,2024-01-01,3.944788622088225,31.41910825559692
T1,SELECT,2023-10-01,RecursiveTabular,2024-01-01,3.944788622088225,16.937030792236328
T1,SELECT,2023-10-01,DirectTabular,2024-01-01,3.944788622088225,2.1451058387756348
T1,SELECT,2023-10-01,ETS,2024-01-01,3.944788622088225,-24.937035095627103
T1,SELECT,2023-10-01,Theta,2024-01-01,3.944788622088225,-29.199981689453125
T1,SELECT,2023-10-01,Chronos2,2024-01-01,3.944788622088225,6.704403877258301
T1,SELECT,2023-10-01,Toto2,2024-01-01,3.944788622088225,2.0642690658569336
T1,SELECT,2023-10-01,WeightedEnsemble,2024-01-01,3.944788622088225,16.647100942301783
T1,SELECT,2023-10-01,sifir,2024-01-01,3.944788622088225,0.0
T1,SELECT,2023-10-01,son12_ortalama,2024-01-01,3.944788622088225,1.7107677756426176
T1,SELECT,2023-11-01,SeasonalNaive,2024-02-01,18.502167166496765,20.151028644223192
T1,SELECT,2023-11-01,RecursiveTabular,2024-02-01,18.502167166496765,2.166563034057617
T1,SELECT,2023-11-01,DirectTabular,2024-02-01,18.502167166496765,2.337134599685669
T1,SELECT,2023-11-01,ETS,2024-02-01,18.502167166496765,-21.294898725878966
T1,SELECT,2023-11-01,Theta,2024-02-01,18.502167166496765,-25.593502044677734
T1,SELECT,2023-11-01,Chronos2,2024-02-01,18.502167166496765,4.238025188446045
T1,SELECT,2023-11-01,Toto2,2024-02-01,18.502167166496765,4.616992950439453
T1,SELECT,2023-11-01,WeightedEnsemble,2024-02-01,18.502167166496765,-17.3387947310861
T1,SELECT,2023-11-01,sifir,2024-02-01,18.502167166496765,0.0
T1,SELECT,2023-11-01,son12_ortalama,2024-02-01,18.502167166496765,0.25151187264693203
T1,SELECT,2023-12-01,SeasonalNaive,2024-03-01,14.808234910108492,1.7719475821560873
T1,SELECT,2023-12-01,RecursiveTabular,2024-03-01,14.808234910108492,-14.80411148071289
T1,SELECT,2023-12-01,DirectTabular,2024-03-01,14.808234910108492,2.782479763031006
T1,SELECT,2023-12-01,ETS,2024-03-01,14.808234910108492,-9.209733193585631
T1,SELECT,2023-12-01,Theta,2024-03-01,14.808234910108492,-13.560186386108398
T1,SELECT,2023-12-01,Chronos2,2024-03-01,14.808234910108492,6.4370598793029785
T1,SELECT,2023-12-01,Toto2,2024-03-01,14.808234910108492,6.287470817565918
T1,SELECT,2023-12-01,WeightedEnsemble,2024-03-01,14.808234910108492,-1.4653609801770449
T1,SELECT,2023-12-01,sifir,2024-03-01,14.808234910108492,0.0
T1,SELECT,2023-12-01,son12_ortalama,2024-03-01,14.808234910108492,-2.913428032147444
T1,SELECT,2024-01-01,SeasonalNaive,2024-04-01,8.437620324379505,-2.3825953558908384
T1,SELECT,2024-01-01,RecursiveTabular,2024-04-01,8.437620324379505,-3.303271770477295
T1,SELECT,2024-01-01,DirectTabular,2024-04-01,8.437620324379505,6.20260763168335
T1,SELECT,2024-01-01,ETS,2024-04-01,8.437620324379505,3.943473169906655
T1,SELECT,2024-01-01,Theta,2024-04-01,8.437620324379505,-0.3627369701862335
T1,SELECT,2024-01-01,Chronos2,2024-04-01,8.437620324379505,4.79541015625
T1,SELECT,2024-01-01,Toto2,2024-04-01,8.437620324379505,8.959662437438965
T1,SELECT,2024-01-01,WeightedEnsemble,2024-04-01,8.437620324379505,7.8769568252563475
T1,SELECT,2024-01-01,sifir,2024-04-01,8.437620324379505,0.0
T1,SELECT,2024-01-01,son12_ortalama,2024-04-01,8.437620324379505,-5.202954668273168
T1,SELECT,2024-02-01,SeasonalNaive,2024-05-01,1.7542045779339082,14.133222543787843
T1,SELECT,2024-02-01,RecursiveTabular,2024-05-01,1.7542045779339082,14.567368507385254
T1,SELECT,2024-02-01,DirectTabular,2024-05-01,1.7542045779339082,1.3075000047683716
T1,SELECT,2024-02-01,ETS,2024-05-01,1.7542045779339082,18.500711297097105
T1,SELECT,2024-02-01,Theta,2024-05-01,1.7542045779339082,14.259138107299805
T1,SELECT,2024-02-01,Chronos2,2024-05-01,1.7542045779339082,-2.5019454956054688
T1,SELECT,2024-02-01,Toto2,2024-05-01,1.7542045779339082,12.56560230255127
T1,SELECT,2024-02-01,WeightedEnsemble,2024-05-01,1.7542045779339082,12.469067023772944
T1,SELECT,2024-02-01,sifir,2024-05-01,1.7542045779339082,0.0
T1,SELECT,2024-02-01,son12_ortalama,2024-05-01,1.7542045779339082,-5.340359791417037
T1,SELECT,2024-03-01,SeasonalNaive,2024-06-01,-8.974744432748658,8.28717360196214
T1,SELECT,2024-03-01,RecursiveTabular,2024-06-01,-8.974744432748658,21.67753791809082
T1,SELECT,2024-03-01,DirectTabular,2024-06-01,-8.974744432748658,0.2003317028284073
T1,SELECT,2024-03-01,ETS,2024-06-01,-8.974744432748658,14.808604157747192
T1,SELECT,2024-03-01,Theta,2024-06-01,-8.974744432748658,10.79873275756836
T1,SELECT,2024-03-01,Chronos2,2024-06-01,-8.974744432748658,-13.30909252166748
T1,SELECT,2024-03-01,Toto2,2024-06-01,-8.974744432748658,1.020522952079773
T1,SELECT,2024-03-01,WeightedEnsemble,2024-06-01,-8.974744432748658,-7.367966615928794
T1,SELECT,2024-03-01,sifir,2024-06-01,-8.974744432748658,0.0
T1,SELECT,2024-03-01,son12_ortalama,2024-06-01,-8.974744432748658,-4.25400251408767
T1,CONFIRM,2024-04-01,SeasonalNaive,2024-07-01,-1.3844522349381303,-2.7520384522287724
T1,CONFIRM,2024-04-01,RecursiveTabular,2024-07-01,-1.3844522349381303,28.22087287902832
T1,CONFIRM,2024-04-01,DirectTabular,2024-07-01,-1.3844522349381303,1.4130655527114868
T1,CONFIRM,2024-04-01,ETS,2024-07-01,-1.3844522349381303,8.438257422762844
T1,CONFIRM,2024-04-01,Theta,2024-07-01,-1.3844522349381303,4.487876892089844
T1,CONFIRM,2024-04-01,Chronos2,2024-07-01,-1.3844522349381303,-6.737240791320801
T1,CONFIRM,2024-04-01,Toto2,2024-07-01,-1.3844522349381303,-1.113167643547058
T1,CONFIRM,2024-04-01,WeightedEnsemble,2024-07-01,-1.3844522349381303,-1.816176787018776
T1,CONFIRM,2024-04-01,sifir,2024-07-01,-1.3844522349381303,0.0
T1,CONFIRM,2024-04-01,son12_ortalama,2024-07-01,-1.3844522349381303,-3.352317874065142
T1,CONFIRM,2024-05-01,SeasonalNaive,2024-08-01,-0.8024187595238806,-25.38770344207784
T1,CONFIRM,2024-05-01,RecursiveTabular,2024-08-01,-0.8024187595238806,-53.29901123046875
T1,CONFIRM,2024-05-01,DirectTabular,2024-08-01,-0.8024187595238806,-3.245960235595703
T1,CONFIRM,2024-05-01,ETS,2024-08-01,-0.8024187595238806,1.7548729832183927
T1,CONFIRM,2024-05-01,Theta,2024-08-01,-0.8024187595238806,-2.1738317012786865
T1,CONFIRM,2024-05-01,Chronos2,2024-08-01,-0.8024187595238806,-5.350622177124023
T1,CONFIRM,2024-05-01,Toto2,2024-08-01,-0.8024187595238806,4.035086631774902
T1,CONFIRM,2024-05-01,WeightedEnsemble,2024-08-01,-0.8024187595238806,-9.4856577395284
T1,CONFIRM,2024-05-01,sifir,2024-08-01,-0.8024187595238806,0.0
T1,CONFIRM,2024-05-01,son12_ortalama,2024-08-01,-0.8024187595238806,-4.38390270455297
T1,CONFIRM,2024-06-01,SeasonalNaive,2024-09-01,20.685966189053858,-24.761168053465592
T1,CONFIRM,2024-06-01,RecursiveTabular,2024-09-01,20.685966189053858,-22.936067581176758
T1,CONFIRM,2024-06-01,DirectTabular,2024-09-01,20.685966189053858,4.555294036865234
T1,CONFIRM,2024-06-01,ETS,2024-09-01,20.685966189053858,-8.973671471007059
T1,CONFIRM,2024-06-01,Theta,2024-09-01,20.685966189053858,-12.87244987487793
T1,CONFIRM,2024-06-01,Chronos2,2024-09-01,20.685966189053858,-0.14186251163482666
T1,CONFIRM,2024-06-01,Toto2,2024-09-01,20.685966189053858,4.268860816955566
T1,CONFIRM,2024-06-01,WeightedEnsemble,2024-09-01,20.685966189053858,-1.6838236876896446
T1,CONFIRM,2024-06-01,sifir,2024-09-01,20.685966189053858,0.0
T1,CONFIRM,2024-06-01,son12_ortalama,2024-09-01,20.685966189053858,-5.822395874112203
T1,CONFIRM,2024-07-01,SeasonalNaive,2024-10-01,17.08234144025041,-24.937052677846825
T1,CONFIRM,2024-07-01,RecursiveTabular,2024-10-01,17.08234144025041,-25.245025634765625
T1,CONFIRM,2024-07-01,DirectTabular,2024-10-01,17.08234144025041,2.7433841228485107
T1,CONFIRM,2024-07-01,ETS,2024-10-01,17.08234144025041,-1.3852111568617396
T1,CONFIRM,2024-07-01,Theta,2024-10-01,17.08234144025041,-5.430031776428223
T1,CONFIRM,2024-07-01,Chronos2,2024-10-01,17.08234144025041,2.123053550720215
T1,CONFIRM,2024-07-01,Toto2,2024-10-01,17.08234144025041,14.213170051574707
T1,CONFIRM,2024-07-01,WeightedEnsemble,2024-10-01,17.08234144025041,4.893188285486478
T1,CONFIRM,2024-07-01,sifir,2024-10-01,17.08234144025041,0.0
T1,CONFIRM,2024-07-01,son12_ortalama,2024-10-01,17.08234144025041,-5.708430356004648
T1,CONFIRM,2024-08-01,SeasonalNaive,2024-11-01,16.413579595458174,-21.294534475816985
T1,CONFIRM,2024-08-01,RecursiveTabular,2024-11-01,16.413579595458174,-23.23736572265625
T1,CONFIRM,2024-08-01,DirectTabular,2024-11-01,16.413579595458174,26.026456832885742
T1,CONFIRM,2024-08-01,ETS,2024-11-01,16.413579595458174,-0.8024770387636145
T1,CONFIRM,2024-08-01,Theta,2024-11-01,16.413579595458174,-4.751042366027832
T1,CONFIRM,2024-08-01,Chronos2,2024-11-01,16.413579595458174,8.268417358398438
T1,CONFIRM,2024-08-01,Toto2,2024-11-01,16.413579595458174,7.514285087585449
T1,CONFIRM,2024-08-01,WeightedEnsemble,2024-11-01,16.413579595458174,13.639291800641054
T1,CONFIRM,2024-08-01,sifir,2024-11-01,16.413579595458174,0.0
T1,CONFIRM,2024-08-01,son12_ortalama,2024-11-01,16.413579595458174,-3.659656632458486
T1,CONFIRM,2024-09-01,SeasonalNaive,2024-12-01,4.669708411962132,-9.208524556168657
T1,CONFIRM,2024-09-01,RecursiveTabular,2024-12-01,4.669708411962132,1.0539684295654297
T1,CONFIRM,2024-09-01,DirectTabular,2024-12-01,4.669708411962132,-4.40459680557251
T1,CONFIRM,2024-09-01,ETS,2024-12-01,4.669708411962132,20.68381734473107
T1,CONFIRM,2024-09-01,Theta,2024-12-01,4.669708411962132,16.586950302124023
T1,CONFIRM,2024-09-01,Chronos2,2024-12-01,4.669708411962132,-3.480315685272217
T1,CONFIRM,2024-09-01,Toto2,2024-12-01,4.669708411962132,11.446712493896484
T1,CONFIRM,2024-09-01,WeightedEnsemble,2024-12-01,4.669708411962132,0.9330889789425596
T1,CONFIRM,2024-09-01,sifir,2024-12-01,4.669708411962132,0.0
T1,CONFIRM,2024-09-01,son12_ortalama,2024-12-01,4.669708411962132,0.12760455441813492
T1,CONFIRM,2024-10-01,SeasonalNaive,2025-01-01,-5.136694267373928,3.944788622088225
T1,CONFIRM,2024-10-01,RecursiveTabular,2025-01-01,-5.136694267373928,5.346339225769043
T1,CONFIRM,2024-10-01,DirectTabular,2025-01-01,-5.136694267373928,0.8065392374992371
T1,CONFIRM,2024-10-01,ETS,2025-01-01,-5.136694267373928,17.08270158784086
T1,CONFIRM,2024-10-01,Theta,2025-01-01,-5.136694267373928,13.276620864868164
T1,CONFIRM,2024-10-01,Chronos2,2025-01-01,-5.136694267373928,-12.664427757263184
T1,CONFIRM,2024-10-01,Toto2,2025-01-01,-5.136694267373928,0.5535070300102234
T1,CONFIRM,2024-10-01,WeightedEnsemble,2025-01-01,-5.136694267373928,0.5535070300102234
T1,CONFIRM,2024-10-01,sifir,2025-01-01,-5.136694267373928,0.0
T1,CONFIRM,2024-10-01,son12_ortalama,2025-01-01,-5.136694267373928,3.6292207309262374
T1,CONFIRM,2024-11-01,SeasonalNaive,2025-02-01,-12.040738564332296,18.502167166496765
T1,CONFIRM,2024-11-01,RecursiveTabular,2025-02-01,-12.040738564332296,-17.663799285888672
T1,CONFIRM,2024-11-01,DirectTabular,2025-02-01,-12.040738564332296,-0.03361978754401207
T1,CONFIRM,2024-11-01,ETS,2025-02-01,-12.040738564332296,16.41364650765741
T1,CONFIRM,2024-11-01,Theta,2025-02-01,-12.040738564332296,12.626996994018555
T1,CONFIRM,2024-11-01,Chronos2,2025-02-01,-12.040738564332296,-17.449615478515625
T1,CONFIRM,2024-11-01,Toto2,2025-02-01,-12.040738564332296,-0.1138695478439331
T1,CONFIRM,2024-11-01,WeightedEnsemble,2025-02-01,-12.040738564332296,-17.449615478515625
T1,CONFIRM,2024-11-01,sifir,2025-02-01,-12.040738564332296,0.0
T1,CONFIRM,2024-11-01,son12_ortalama,2025-02-01,-12.040738564332296,6.771563570199167
T1,CONFIRM,2024-12-01,SeasonalNaive,2025-03-01,-19.8439275880849,14.808234910108492
T1,CONFIRM,2024-12-01,RecursiveTabular,2025-03-01,-19.8439275880849,-33.07133102416992
T1,CONFIRM,2024-12-01,DirectTabular,2025-03-01,-19.8439275880849,-0.1560177505016327
T1,CONFIRM,2024-12-01,ETS,2025-03-01,-19.8439275880849,4.670882805771704
T1,CONFIRM,2024-12-01,Theta,2025-03-01,-19.8439275880849,0.9973310828208923
T1,CONFIRM,2024-12-01,Chronos2,2025-03-01,-19.8439275880849,-16.226131439208984
T1,CONFIRM,2024-12-01,Toto2,2025-03-01,-19.8439275880849,-2.9946417808532715
T1,CONFIRM,2024-12-01,WeightedEnsemble,2025-03-01,-19.8439275880849,-6.689630959301136
T1,CONFIRM,2024-12-01,sifir,2025-03-01,-19.8439275880849,0.0
T1,CONFIRM,2024-12-01,son12_ortalama,2025-03-01,-19.8439275880849,7.928082984210068
T1,CONFIRM,2025-01-01,SeasonalNaive,2025-04-01,-7.560802892465666,8.437620324379505
T1,CONFIRM,2025-01-01,RecursiveTabular,2025-04-01,-7.560802892465666,-11.250555038452148
T1,CONFIRM,2025-01-01,DirectTabular,2025-04-01,-7.560802892465666,-0.26355528831481934
T1,CONFIRM,2025-01-01,ETS,2025-04-01,-7.560802892465666,-5.135713509666612
T1,CONFIRM,2025-01-01,Theta,2025-04-01,-7.560802892465666,-8.83126163482666
T1,CONFIRM,2025-01-01,Chronos2,2025-04-01,-7.560802892465666,-8.88036060333252
T1,CONFIRM,2025-01-01,Toto2,2025-04-01,-7.560802892465666,-4.014840126037598
T1,CONFIRM,2025-01-01,WeightedEnsemble,2025-04-01,-7.560802892465666,-4.829813042383515
T1,CONFIRM,2025-01-01,sifir,2025-04-01,-7.560802892465666,0.0
T1,CONFIRM,2025-01-01,son12_ortalama,2025-04-01,-7.560802892465666,7.171292743421554
T1,CONFIRM,2025-02-01,SeasonalNaive,2025-05-01,5.528626487670866,1.7542045779339082
T1,CONFIRM,2025-02-01,RecursiveTabular,2025-05-01,5.528626487670866,-14.468171119689941
T1,CONFIRM,2025-02-01,DirectTabular,2025-05-01,5.528626487670866,21.87887191772461
T1,CONFIRM,2025-02-01,ETS,2025-05-01,5.528626487670866,-12.040048061826827
T1,CONFIRM,2025-02-01,Theta,2025-05-01,5.528626487670866,-15.76938247680664
T1,CONFIRM,2025-02-01,Chronos2,2025-05-01,5.528626487670866,-1.9652849435806274
T1,CONFIRM,2025-02-01,Toto2,2025-05-01,5.528626487670866,-5.285006999969482
T1,CONFIRM,2025-02-01,WeightedEnsemble,2025-05-01,5.528626487670866,-3.388023052896772
T1,CONFIRM,2025-02-01,sifir,2025-05-01,5.528626487670866,0.0
T1,CONFIRM,2025-02-01,son12_ortalama,2025-05-01,5.528626487670866,4.6260505991858
T1,CONFIRM,2025-03-01,SeasonalNaive,2025-06-01,12.821982748855913,-8.974744432748658
T1,CONFIRM,2025-03-01,RecursiveTabular,2025-06-01,12.821982748855913,-9.9898099899292
T1,CONFIRM,2025-03-01,DirectTabular,2025-06-01,12.821982748855913,5.661532402038574
T1,CONFIRM,2025-03-01,ETS,2025-06-01,12.821982748855913,-19.84314720013227
T1,CONFIRM,2025-03-01,Theta,2025-06-01,12.821982748855913,-23.579208374023438
T1,CONFIRM,2025-03-01,Chronos2,2025-06-01,12.821982748855913,2.281376600265503
T1,CONFIRM,2025-03-01,Toto2,2025-06-01,12.821982748855913,-0.9326454401016235
T1,CONFIRM,2025-03-01,WeightedEnsemble,2025-06-01,12.821982748855913,1.9242631726794772
T1,CONFIRM,2025-03-01,sifir,2025-06-01,12.821982748855913,0.0
T1,CONFIRM,2025-03-01,son12_ortalama,2025-06-01,12.821982748855913,1.7383703910030166
T2,SELECT,2023-04-01,SeasonalNaive,2023-07-01,-2.7520384522287724,20.249653394811894
T2,SELECT,2023-04-01,RecursiveTabular,2023-07-01,-2.7520384522287724,21.60780143737793
T2,SELECT,2023-04-01,DirectTabular,2023-07-01,-2.7520384522287724,13.565876960754395
T2,SELECT,2023-04-01,ETS,2023-07-01,-2.7520384522287724,-2.382179717794955
T2,SELECT,2023-04-01,Theta,2023-07-01,-2.7520384522287724,-6.5594987869262695
T2,SELECT,2023-04-01,Chronos2,2023-07-01,-2.7520384522287724,-8.584534645080566
T2,SELECT,2023-04-01,Toto2,2023-07-01,-2.7520384522287724,2.666370153427124
T2,SELECT,2023-04-01,WeightedEnsemble,2023-07-01,-2.7520384522287724,2.0413198702865176
T2,SELECT,2023-04-01,sifir,2023-07-01,-2.7520384522287724,0.0
T2,SELECT,2023-04-01,son12_ortalama,2023-07-01,-2.7520384522287724,9.427449541467665
T2,SELECT,2023-05-01,SeasonalNaive,2023-08-01,-25.38770344207784,-9.64886759745382
T2,SELECT,2023-05-01,RecursiveTabular,2023-08-01,-25.38770344207784,-6.57311487197876
T2,SELECT,2023-05-01,DirectTabular,2023-08-01,-25.38770344207784,-1.6652889251708984
T2,SELECT,2023-05-01,ETS,2023-08-01,-25.38770344207784,14.131571003561682
T2,SELECT,2023-05-01,Theta,2023-08-01,-25.38770344207784,9.828056335449219
T2,SELECT,2023-05-01,Chronos2,2023-08-01,-25.38770344207784,11.771665573120117
T2,SELECT,2023-05-01,Toto2,2023-08-01,-25.38770344207784,16.88083839416504
T2,SELECT,2023-05-01,WeightedEnsemble,2023-08-01,-25.38770344207784,10.14035580260107
T2,SELECT,2023-05-01,sifir,2023-08-01,-25.38770344207784,0.0
T2,SELECT,2023-05-01,son12_ortalama,2023-08-01,-25.38770344207784,7.898724431090844
T2,SELECT,2023-06-01,SeasonalNaive,2023-09-01,-24.761168053465592,-36.240939917040905
T2,SELECT,2023-06-01,RecursiveTabular,2023-09-01,-24.761168053465592,-51.77613830566406
T2,SELECT,2023-06-01,DirectTabular,2023-09-01,-24.761168053465592,14.748507499694824
T2,SELECT,2023-06-01,ETS,2023-09-01,-24.761168053465592,8.2877580417023
T2,SELECT,2023-06-01,Theta,2023-09-01,-24.761168053465592,4.23517370223999
T2,SELECT,2023-06-01,Chronos2,2023-09-01,-24.761168053465592,0.7271051406860352
T2,SELECT,2023-06-01,Toto2,2023-09-01,-24.761168053465592,-4.607693672180176
T2,SELECT,2023-06-01,WeightedEnsemble,2023-09-01,-24.761168053465592,-4.52167883182343
T2,SELECT,2023-06-01,sifir,2023-09-01,-24.761168053465592,0.0
T2,SELECT,2023-06-01,son12_ortalama,2023-09-01,-24.761168053465592,4.230539102240708
T2,SELECT,2023-07-01,SeasonalNaive,2023-10-01,-24.937052677846825,-21.96055258675911
T2,SELECT,2023-07-01,RecursiveTabular,2023-10-01,-24.937052677846825,-26.883373260498047
T2,SELECT,2023-07-01,DirectTabular,2023-10-01,-24.937052677846825,2.7286336421966553
T2,SELECT,2023-07-01,ETS,2023-10-01,-24.937052677846825,-2.7509344725793774
T2,SELECT,2023-07-01,Theta,2023-10-01,-24.937052677846825,-6.762137413024902
T2,SELECT,2023-07-01,Chronos2,2023-10-01,-24.937052677846825,-18.793710708618164
T2,SELECT,2023-07-01,Toto2,2023-10-01,-24.937052677846825,-6.923853397369385
T2,SELECT,2023-07-01,WeightedEnsemble,2023-10-01,-24.937052677846825,-12.385216106360325
T2,SELECT,2023-07-01,sifir,2023-10-01,-24.937052677846825,0.0
T2,SELECT,2023-07-01,son12_ortalama,2023-10-01,-24.937052677846825,2.313731448320652
T2,SELECT,2023-08-01,SeasonalNaive,2023-11-01,-21.294534475816985,-3.783463639868754
T2,SELECT,2023-08-01,RecursiveTabular,2023-11-01,-21.294534475816985,-11.097569465637207
T2,SELECT,2023-08-01,DirectTabular,2023-11-01,-21.294534475816985,2.15818452835083
T2,SELECT,2023-08-01,ETS,2023-11-01,-21.294534475816985,-25.385439765180884
T2,SELECT,2023-08-01,Theta,2023-11-01,-21.294534475816985,-29.393430709838867
T2,SELECT,2023-08-01,Chronos2,2023-11-01,-21.294534475816985,-1.2686488628387451
T2,SELECT,2023-08-01,Toto2,2023-11-01,-21.294534475816985,-5.532744407653809
T2,SELECT,2023-08-01,WeightedEnsemble,2023-11-01,-21.294534475816985,-0.519745571444733
T2,SELECT,2023-08-01,sifir,2023-11-01,-21.294534475816985,0.0
T2,SELECT,2023-08-01,son12_ortalama,2023-11-01,-21.294534475816985,1.0021617946019843
T2,SELECT,2023-09-01,SeasonalNaive,2023-12-01,-9.208524556168657,28.77075430136385
T2,SELECT,2023-09-01,RecursiveTabular,2023-12-01,-9.208524556168657,30.54412269592285
T2,SELECT,2023-09-01,DirectTabular,2023-12-01,-9.208524556168657,2.1743600368499756
T2,SELECT,2023-09-01,ETS,2023-12-01,-9.208524556168657,-24.761230480636765
T2,SELECT,2023-09-01,Theta,2023-12-01,-9.208524556168657,-29.015316009521484
T2,SELECT,2023-09-01,Chronos2,2023-12-01,-9.208524556168657,9.63348388671875
T2,SELECT,2023-09-01,Toto2,2023-12-01,-9.208524556168657,10.550454139709473
T2,SELECT,2023-09-01,WeightedEnsemble,2023-12-01,-9.208524556168657,26.802048156366208
T2,SELECT,2023-09-01,sifir,2023-12-01,-9.208524556168657,0.0
T2,SELECT,2023-09-01,son12_ortalama,2023-12-01,-9.208524556168657,1.9588094498999278
T2,SELECT,2023-10-01,SeasonalNaive,2024-01-01,3.944788622088225,31.41910825559692
T2,SELECT,2023-10-01,RecursiveTabular,2024-01-01,3.944788622088225,16.937030792236328
T2,SELECT,2023-10-01,DirectTabular,2024-01-01,3.944788622088225,2.1451058387756348
T2,SELECT,2023-10-01,ETS,2024-01-01,3.944788622088225,-24.937035095627103
T2,SELECT,2023-10-01,Theta,2024-01-01,3.944788622088225,-29.199981689453125
T2,SELECT,2023-10-01,Chronos2,2024-01-01,3.944788622088225,11.479601860046387
T2,SELECT,2023-10-01,Toto2,2024-01-01,3.944788622088225,2.0642690658569336
T2,SELECT,2023-10-01,WeightedEnsemble,2024-01-01,3.944788622088225,15.425961954456518
T2,SELECT,2023-10-01,sifir,2024-01-01,3.944788622088225,0.0
T2,SELECT,2023-10-01,son12_ortalama,2024-01-01,3.944788622088225,1.7107677756426176
T2,SELECT,2023-11-01,SeasonalNaive,2024-02-01,18.502167166496765,20.151028644223192
T2,SELECT,2023-11-01,RecursiveTabular,2024-02-01,18.502167166496765,2.166563034057617
T2,SELECT,2023-11-01,DirectTabular,2024-02-01,18.502167166496765,2.337134599685669
T2,SELECT,2023-11-01,ETS,2024-02-01,18.502167166496765,-21.294898725878966
T2,SELECT,2023-11-01,Theta,2024-02-01,18.502167166496765,-25.593502044677734
T2,SELECT,2023-11-01,Chronos2,2024-02-01,18.502167166496765,6.850048065185547
T2,SELECT,2023-11-01,Toto2,2024-02-01,18.502167166496765,4.616992950439453
T2,SELECT,2023-11-01,WeightedEnsemble,2024-02-01,18.502167166496765,-16.783468398266894
T2,SELECT,2023-11-01,sifir,2024-02-01,18.502167166496765,0.0
T2,SELECT,2023-11-01,son12_ortalama,2024-02-01,18.502167166496765,0.25151187264693203
T2,SELECT,2023-12-01,SeasonalNaive,2024-03-01,14.808234910108492,1.7719475821560873
T2,SELECT,2023-12-01,RecursiveTabular,2024-03-01,14.808234910108492,-14.80411148071289
T2,SELECT,2023-12-01,DirectTabular,2024-03-01,14.808234910108492,2.782479763031006
T2,SELECT,2023-12-01,ETS,2024-03-01,14.808234910108492,-9.209733193585631
T2,SELECT,2023-12-01,Theta,2024-03-01,14.808234910108492,-13.560186386108398
T2,SELECT,2023-12-01,Chronos2,2024-03-01,14.808234910108492,6.288149356842041
T2,SELECT,2023-12-01,Toto2,2024-03-01,14.808234910108492,6.287470817565918
T2,SELECT,2023-12-01,WeightedEnsemble,2024-03-01,14.808234910108492,-4.161832832001012
T2,SELECT,2023-12-01,sifir,2024-03-01,14.808234910108492,0.0
T2,SELECT,2023-12-01,son12_ortalama,2024-03-01,14.808234910108492,-2.913428032147444
T2,SELECT,2024-01-01,SeasonalNaive,2024-04-01,8.437620324379505,-2.3825953558908384
T2,SELECT,2024-01-01,RecursiveTabular,2024-04-01,8.437620324379505,-3.303271770477295
T2,SELECT,2024-01-01,DirectTabular,2024-04-01,8.437620324379505,6.20260763168335
T2,SELECT,2024-01-01,ETS,2024-04-01,8.437620324379505,3.943473169906655
T2,SELECT,2024-01-01,Theta,2024-04-01,8.437620324379505,-0.3627369701862335
T2,SELECT,2024-01-01,Chronos2,2024-04-01,8.437620324379505,-0.709846019744873
T2,SELECT,2024-01-01,Toto2,2024-04-01,8.437620324379505,8.959662437438965
T2,SELECT,2024-01-01,WeightedEnsemble,2024-04-01,8.437620324379505,7.320762699185792
T2,SELECT,2024-01-01,sifir,2024-04-01,8.437620324379505,0.0
T2,SELECT,2024-01-01,son12_ortalama,2024-04-01,8.437620324379505,-5.202954668273168
T2,SELECT,2024-02-01,SeasonalNaive,2024-05-01,1.7542045779339082,14.133222543787843
T2,SELECT,2024-02-01,RecursiveTabular,2024-05-01,1.7542045779339082,14.567368507385254
T2,SELECT,2024-02-01,DirectTabular,2024-05-01,1.7542045779339082,1.3075000047683716
T2,SELECT,2024-02-01,ETS,2024-05-01,1.7542045779339082,18.500711297097105
T2,SELECT,2024-02-01,Theta,2024-05-01,1.7542045779339082,14.259138107299805
T2,SELECT,2024-02-01,Chronos2,2024-05-01,1.7542045779339082,-5.465210437774658
T2,SELECT,2024-02-01,Toto2,2024-05-01,1.7542045779339082,12.56560230255127
T2,SELECT,2024-02-01,WeightedEnsemble,2024-05-01,1.7542045779339082,-3.418791591480214
T2,SELECT,2024-02-01,sifir,2024-05-01,1.7542045779339082,0.0
T2,SELECT,2024-02-01,son12_ortalama,2024-05-01,1.7542045779339082,-5.340359791417037
T2,SELECT,2024-03-01,SeasonalNaive,2024-06-01,-8.974744432748658,8.28717360196214
T2,SELECT,2024-03-01,RecursiveTabular,2024-06-01,-8.974744432748658,21.67753791809082
T2,SELECT,2024-03-01,DirectTabular,2024-06-01,-8.974744432748658,0.2003317028284073
T2,SELECT,2024-03-01,ETS,2024-06-01,-8.974744432748658,14.808604157747192
T2,SELECT,2024-03-01,Theta,2024-06-01,-8.974744432748658,10.79873275756836
T2,SELECT,2024-03-01,Chronos2,2024-06-01,-8.974744432748658,-15.657238960266113
T2,SELECT,2024-03-01,Toto2,2024-06-01,-8.974744432748658,1.020522952079773
T2,SELECT,2024-03-01,WeightedEnsemble,2024-06-01,-8.974744432748658,-8.889451213504957
T2,SELECT,2024-03-01,sifir,2024-06-01,-8.974744432748658,0.0
